animal_number;responder;location;visit_time;duration;weight (g);feed_intake;;;
110821;984000010110821;1;28/03/2026 08.06;633;46000;129;;;
110821;984000010110821;1;28/03/2026 08.24;14;;1;;;
110821;984000010110821;1;28/03/2026 11.52;1165;46500;373;;;
110821;984000010110821;1;28/03/2026 13.17;815;47000;213;;;
110821;984000010110821;1;28/03/2026 14.53;523;47500;171;;;
110821;984000010110821;1;28/03/2026 22.03;913;47500;248;;;
110821;984000010110821;1;29/03/2026 07.22;976;46500;267;;;
110821;984000010110821;1;29/03/2026 07.47;459;47000;141;;;
110821;984000010110821;1;29/03/2026 11.28;87;47000;20;;;
110821;984000010110821;1;29/03/2026 11.34;699;47500;169;;;
110821;984000010110821;1;29/03/2026 16.06;1555;48000;568;;;
110821;984000010110821;1;30/03/2026 04.10;1869;47000;626;;;
110821;984000010110821;1;30/03/2026 11.16;203;48000;31;;;
110821;984000010110821;1;30/03/2026 12.28;918;48500;317;;;
110821;984000010110821;1;30/03/2026 14.17;363;48000;60;;;
110821;984000010110821;1;30/03/2026 15.11;1234;48500;382;;;
110821;984000010110821;1;30/03/2026 16.44;734;49500;210;;;
110821;984000010110821;1;30/03/2026 23.05;1519;49000;456;;;
110821;984000010110821;1;31/03/2026 05.04;92;49500;18;;;
110821;984000010110821;1;31/03/2026 09.35;1176;48500;296;;;
110821;984000010110821;1;31/03/2026 12.49;835;49500;217;;;
110821;984000010110821;1;31/03/2026 15.27;1618;50000;535;;;
110821;984000010110821;1;31/03/2026 17.39;510;51500;168;;;
110821;984000010110821;1;31/03/2026 22.19;1640;50500;513;;;
110821;984000010110821;1;01/04/2026 06.42;1064;51000;334;;;
110821;984000010110821;1;01/04/2026 07.37;94;51000;2;;;
110821;984000010110821;1;01/04/2026 09.21;687;51500;226;;;
110821;984000010110821;1;01/04/2026 14.50;1200;52000;353;;;
110821;984000010110821;1;01/04/2026 19.28;1629;52500;703;;;
110821;984000010110821;1;02/04/2026 01.19;286;53500;72;;;
110821;984000010110821;1;02/04/2026 01.50;914;54000;328;;;
110821;984000010110821;1;02/04/2026 11.57;626;53500;218;;;
110821;984000010110821;1;02/04/2026 14.50;1696;54000;532;;;
110821;984000010110821;1;02/04/2026 15.48;629;54500;138;;;
110821;984000010110821;1;02/04/2026 18.15;843;55000;241;;;
110821;984000010110821;1;02/04/2026 20.08;521;55500;165;;;
110821;984000010110821;1;03/04/2026 06.07;1878;54000;696;;;
110821;984000010110821;1;03/04/2026 09.51;132;54500;7;;;
110821;984000010110821;1;03/04/2026 14.20;1256;55000;437;;;
110821;984000010110821;1;03/04/2026 18.56;1953;55500;766;;;
110821;984000010110821;1;03/04/2026 22.29;721;57000;264;;;
110821;984000010110821;1;03/04/2026 23.05;340;57500;121;;;
110821;984000010110821;1;04/04/2026 08.50;969;56500;251;;;
110821;984000010110821;1;04/04/2026 11.41;1201;56500;390;;;
110821;984000010110821;1;04/04/2026 17.17;1347;56500;462;;;
110821;984000010110821;1;04/04/2026 20.51;1668;56500;681;;;
110821;984000010110821;1;05/04/2026 01.28;635;58000;193;;;
110821;984000010110821;1;05/04/2026 10.13;1442;56500;487;;;
110821;984000010110821;1;05/04/2026 15.48;1625;57500;546;;;
110821;984000010110821;1;05/04/2026 19.01;1296;57500;514;;;
110821;984000010110821;1;05/04/2026 23.22;825;57500;218;;;
110821;984000010110821;1;06/04/2026 05.02;1361;56500;472;;;
110821;984000010110821;1;06/04/2026 11.45;239;56000;42;;;
110821;984000010110821;1;06/04/2026 11.51;677;56500;210;;;
110821;984000010110821;1;06/04/2026 12.11;747;57000;202;;;
110821;984000010110821;1;06/04/2026 13.00;139;56500;4;;;
110821;984000010110821;1;06/04/2026 19.29;1915;56500;757;;;
110821;984000010110821;1;06/04/2026 23.39;107;58000;12;;;
110821;984000010110821;1;07/04/2026 01.58;1359;58000;463;;;
110821;984000010110821;1;07/04/2026 10.40;1467;57000;499;;;
110821;984000010110821;1;07/04/2026 16.48;1507;58500;442;;;
110821;984000010110821;1;07/04/2026 18.44;1348;59000;408;;;
110821;984000010110821;1;07/04/2026 19.47;734;60000;246;;;
110821;984000010110821;1;08/04/2026 01.03;100;59500;10;;;
110821;984000010110821;1;08/04/2026 01.21;944;59500;246;;;
110821;984000010110821;1;08/04/2026 08.55;1473;59500;478;;;
110821;984000010110821;1;08/04/2026 10.24;46;;5;;;
110821;984000010110821;1;08/04/2026 10.36;581;60500;133;;;
110821;984000010110821;1;08/04/2026 17.09;1514;61000;483;;;
110821;984000010110821;1;08/04/2026 21.57;2120;61000;781;;;
110821;984000010110821;1;09/04/2026 17.09;1307;59500;486;;;
110821;984000010110821;1;10/04/2026 00.06;1253;60000;547;;;
110821;984000010110821;1;10/04/2026 08.44;1173;61000;406;;;
110821;984000010110821;1;10/04/2026 11.26;703;61500;245;;;
110821;984000010110821;1;10/04/2026 17.41;1051;61000;445;;;
110821;984000010110821;1;10/04/2026 23.45;1110;61000;503;;;
110821;984000010110821;1;11/04/2026 04.23;964;62000;391;;;
110821;984000010110821;1;11/04/2026 10.45;748;62500;224;;;
110821;984000010110821;1;11/04/2026 12.45;1267;63000;589;;;
110821;984000010110821;1;11/04/2026 18.28;1457;64000;722;;;
110821;984000010110821;1;12/04/2026 04.45;1354;64000;589;;;
110821;984000010110821;1;12/04/2026 11.42;1228;64500;517;;;
110821;984000010110821;1;12/04/2026 17.12;1418;65500;683;;;
110821;984000010110821;1;13/04/2026 01.34;1167;64500;501;;;
110821;984000010110821;1;13/04/2026 05.55;570;65500;120;;;
110821;984000010110821;1;13/04/2026 06.45;785;66000;291;;;
110821;984000010110821;1;13/04/2026 10.58;1203;65500;417;;;
110821;984000010110821;1;13/04/2026 15.48;668;66000;200;;;
110821;984000010110821;1;13/04/2026 19.25;624;66500;277;;;
110821;984000010110821;1;13/04/2026 23.58;1035;67000;494;;;
110821;984000010110821;1;14/04/2026 05.13;1426;67500;613;;;
110821;984000010110821;1;14/04/2026 10.20;1470;68000;655;;;
110821;984000010110821;1;14/04/2026 16.22;1339;68000;536;;;
110821;984000010110821;1;14/04/2026 22.25;1364;68000;757;;;
110821;984000010110821;1;15/04/2026 06.31;698;68500;291;;;
110821;984000010110821;1;15/04/2026 08.57;877;69500;389;;;
110821;984000010110821;1;15/04/2026 12.22;1759;69500;746;;;
110821;984000010110821;1;15/04/2026 14.19;83;70500;1;;;
110821;984000010110821;1;15/04/2026 14.58;25;;4;;;
110821;984000010110821;1;15/04/2026 19.45;1591;70000;802;;;
110821;984000010110821;1;16/04/2026 03.16;709;70000;304;;;
110821;984000010110821;1;16/04/2026 08.36;1191;70000;456;;;
110821;984000010110821;1;16/04/2026 10.30;792;71000;318;;;
110821;984000010110821;1;16/04/2026 13.33;1184;71000;420;;;
110821;984000010110821;1;16/04/2026 14.14;88;71750;4;;;
110821;984000010110821;1;16/04/2026 18.35;1733;72000;986;;;
110821;984000010110821;1;17/04/2026 00.03;953;73500;426;;;
110821;984000010110821;1;17/04/2026 05.53;723;72000;328;;;
110821;984000010110821;1;17/04/2026 09.42;1218;72500;475;;;
111645;984000010111645;1;16/03/2026 17.14;1169;52000;277;;;
111645;984000010111645;1;16/03/2026 20.37;236;36000;69;;;
111645;984000010111645;1;17/03/2026 01.52;857;53500;184;;;
111645;984000010111645;1;17/03/2026 05.52;358;35500;87;;;
111645;984000010111645;1;17/03/2026 08.05;1211;35500;244;;;
111645;984000010111645;1;17/03/2026 13.15;1097;35500;258;;;
111645;984000010111645;1;17/03/2026 14.10;123;35500;3;;;
111645;984000010111645;1;17/03/2026 17.00;656;49500;165;;;
111645;984000010111645;1;17/03/2026 17.11;1030;48000;281;;;
111645;984000010111645;1;17/03/2026 22.52;1310;37500;374;;;
111645;984000010111645;1;18/03/2026 10.55;1463;36500;412;;;
111645;984000010111645;1;18/03/2026 16.35;1925;54500;539;;;
111645;984000010111645;1;18/03/2026 23.57;1646;56000;456;;;
111645;984000010111645;1;19/03/2026 08.45;1593;38500;373;;;
111645;984000010111645;1;19/03/2026 09.55;406;38500;98;;;
111645;984000010111645;1;19/03/2026 11.05;263;39000;60;;;
111645;984000010111645;1;19/03/2026 11.28;338;39000;82;;;
111645;984000010111645;1;19/03/2026 18.38;853;48500;42;;;
111645;984000010111645;1;19/03/2026 18.55;1317;48500;648;;;
111645;984000010111645;1;20/03/2026 03.35;1869;40000;466;;;
111645;984000010111645;1;20/03/2026 10.11;1013;40500;304;;;
111645;984000010111645;1;20/03/2026 10.53;106;40000;1;;;
111645;984000010111645;1;20/03/2026 13.49;1260;40500;430;;;
111645;984000010111645;1;20/03/2026 19.32;1148;41500;411;;;
111645;984000010111645;1;20/03/2026 21.41;278;42000;56;;;
111645;984000010111645;1;21/03/2026 00.33;505;42500;148;;;
111645;984000010111645;1;21/03/2026 03.03;815;42000;239;;;
111645;984000010111645;1;21/03/2026 06.15;324;41500;91;;;
111645;984000010111645;1;21/03/2026 10.33;1392;41000;415;;;
111645;984000010111645;1;21/03/2026 17.34;1660;41000;629;;;
111645;984000010111645;1;21/03/2026 23.06;1313;42500;378;;;
111645;984000010111645;1;22/03/2026 11.28;1802;41500;640;;;
111645;984000010111645;1;22/03/2026 15.44;925;43500;165;;;
111645;984000010111645;1;22/03/2026 21.38;1886;43000;720;;;
111645;984000010111645;1;23/03/2026 03.50;1066;44500;335;;;
111645;984000010111645;1;23/03/2026 11.08;1450;44000;497;;;
111645;984000010111645;1;23/03/2026 14.25;807;45000;280;;;
111645;984000010111645;1;23/03/2026 22.39;1902;45000;726;;;
111645;984000010111645;1;24/03/2026 02.13;610;46500;183;;;
111645;984000010111645;1;24/03/2026 02.51;141;46500;2;;;
111645;984000010111645;1;24/03/2026 10.46;1749;45000;569;;;
111645;984000010111645;1;24/03/2026 15.16;909;46000;278;;;
111645;984000010111645;1;24/03/2026 21.59;1781;46500;706;;;
111645;984000010111645;1;25/03/2026 05.48;1388;46500;523;;;
111645;984000010111645;1;25/03/2026 12.29;1196;47000;395;;;
111645;984000010111645;1;25/03/2026 14.44;466;47500;162;;;
111645;984000010111645;1;25/03/2026 17.17;1185;47000;265;;;
111645;984000010111645;1;25/03/2026 18.10;530;48000;183;;;
111645;984000010111645;1;26/03/2026 01.55;1848;47500;547;;;
111645;984000010111645;1;26/03/2026 09.46;1689;48500;617;;;
111645;984000010111645;1;26/03/2026 15.20;1645;48500;551;;;
111645;984000010111645;1;26/03/2026 20.56;1553;49000;558;;;
111645;984000010111645;1;27/03/2026 00.54;832;49500;248;;;
111645;984000010111645;1;27/03/2026 01.31;639;49500;212;;;
111645;984000010111645;1;27/03/2026 13.04;1680;49500;661;;;
111645;984000010111645;1;27/03/2026 16.13;818;51000;285;;;
111645;984000010111645;1;27/03/2026 20.05;1410;50500;547;;;
111645;984000010111645;1;28/03/2026 00.06;132;51500;46;;;
111645;984000010111645;1;28/03/2026 00.26;616;51500;195;;;
111645;984000010111645;1;28/03/2026 08.27;1618;51500;589;;;
111645;984000010111645;1;28/03/2026 16.08;1518;51500;630;;;
111645;984000010111645;1;28/03/2026 20.32;958;52500;307;;;
111645;984000010111645;1;28/03/2026 21.56;246;53500;82;;;
111645;984000010111645;1;29/03/2026 00.46;550;53500;184;;;
111645;984000010111645;1;29/03/2026 01.17;675;53500;220;;;
111645;984000010111645;1;29/03/2026 05.50;660;53500;207;;;
111645;984000010111645;1;29/03/2026 15.16;1429;52500;536;;;
111645;984000010111645;1;29/03/2026 19.12;1379;53000;561;;;
111645;984000010111645;1;30/03/2026 03.15;754;53000;308;;;
111645;984000010111645;1;30/03/2026 08.20;1442;52500;595;;;
111645;984000010111645;1;30/03/2026 16.18;1505;53000;642;;;
111645;984000010111645;1;30/03/2026 21.03;1063;54000;432;;;
111645;984000010111645;1;31/03/2026 00.45;710;55000;273;;;
111645;984000010111645;1;31/03/2026 03.10;563;55000;226;;;
111645;984000010111645;1;31/03/2026 06.06;860;55000;350;;;
111645;984000010111645;1;31/03/2026 07.09;320;55500;110;;;
111645;984000010111645;1;31/03/2026 09.21;388;55500;111;;;
111645;984000010111645;1;31/03/2026 18.02;1629;54500;774;;;
111645;984000010111645;1;31/03/2026 23.32;565;55500;229;;;
111645;984000010111645;1;01/04/2026 00.01;751;56000;291;;;
111645;984000010111645;1;01/04/2026 02.44;106;57000;25;;;
111645;984000010111645;1;01/04/2026 06.24;888;56000;252;;;
111645;984000010111645;1;01/04/2026 08.38;1002;56000;401;;;
111645;984000010111645;1;01/04/2026 17.57;1478;56000;794;;;
111645;984000010111645;1;02/04/2026 00.10;1458;57000;691;;;
111645;984000010111645;1;02/04/2026 04.56;942;57500;377;;;
111645;984000010111645;1;02/04/2026 08.32;670;58000;257;;;
111645;984000010111645;1;02/04/2026 09.32;742;58500;331;;;
111645;984000010111645;1;02/04/2026 13.16;471;59000;200;;;
111645;984000010111645;1;02/04/2026 21.16;1441;58000;692;;;
111645;984000010111645;1;03/04/2026 03.14;1478;59000;628;;;
111645;984000010111645;1;03/04/2026 09.13;622;59000;266;;;
111645;984000010111645;1;03/04/2026 11.18;659;58500;292;;;
111645;984000010111645;1;03/04/2026 18.19;1399;59000;632;;;
111645;984000010111645;1;03/04/2026 23.56;1155;59500;530;;;
111645;984000010111645;1;04/04/2026 02.45;569;60500;254;;;
111645;984000010111645;1;04/04/2026 07.59;993;60000;428;;;
111645;984000010111645;1;04/04/2026 12.21;1130;60500;562;;;
111645;984000010111645;1;04/04/2026 17.04;716;62500;285;;;
111645;984000010111645;1;04/04/2026 22.48;1187;62000;574;;;
111645;984000010111645;1;05/04/2026 02.48;457;62500;133;;;
111645;984000010111645;1;05/04/2026 09.18;1361;62500;566;;;
111645;984000010111645;1;05/04/2026 12.21;422;63500;181;;;
111645;984000010111645;1;05/04/2026 13.48;851;64000;408;;;
111645;984000010111645;1;05/04/2026 21.26;1426;62500;786;;;
111645;984000010111645;1;06/04/2026 04.20;1265;63500;562;;;
111645;984000010111645;1;06/04/2026 11.15;1262;62500;522;;;
111645;984000010111645;1;06/04/2026 18.42;1652;63000;840;;;
111645;984000010111645;1;07/04/2026 00.00;755;65000;302;;;
111645;984000010111645;1;07/04/2026 04.36;1049;64500;513;;;
111645;984000010111645;1;07/04/2026 09.51;926;64500;414;;;
111645;984000010111645;1;07/04/2026 16.14;1421;66000;598;;;
111645;984000010111645;1;07/04/2026 21.10;1663;65500;818;;;
111645;984000010111645;1;08/04/2026 04.43;1216;66000;530;;;
111645;984000010111645;1;08/04/2026 10.54;1439;67000;681;;;
111645;984000010111645;1;08/04/2026 13.16;507;68500;204;;;
111645;984000010111645;1;08/04/2026 20.25;2043;67500;1038;;;
111645;984000010111645;1;09/04/2026 03.38;1532;68500;675;;;
111645;984000010111645;1;09/04/2026 11.21;1479;68000;744;;;
111645;984000010111645;1;09/04/2026 13.55;646;69000;304;;;
111645;984000010111645;1;09/04/2026 16.16;562;69500;267;;;
111645;984000010111645;1;09/04/2026 23.45;1272;69000;607;;;
111645;984000010111645;1;10/04/2026 00.39;688;70000;348;;;
111645;984000010111645;1;10/04/2026 04.12;352;70500;178;;;
111645;984000010111645;1;10/04/2026 09.41;1004;70500;481;;;
111645;984000010111645;1;10/04/2026 13.03;1064;70500;527;;;
111645;984000010111645;1;10/04/2026 16.00;1138;71500;585;;;
111645;984000010111645;1;11/04/2026 00.04;879;70500;433;;;
111645;984000010111645;1;11/04/2026 00.46;539;71500;280;;;
111645;984000010111645;1;11/04/2026 01.18;456;71500;239;;;
111645;984000010111645;1;11/04/2026 09.39;769;73000;359;;;
111645;984000010111645;1;11/04/2026 13.38;938;72500;489;;;
111645;984000010111645;1;11/04/2026 16.08;432;73500;178;;;
111645;984000010111645;1;11/04/2026 17.35;1415;72500;845;;;
111645;984000010111645;1;12/04/2026 00.29;1156;73500;642;;;
111645;984000010111645;1;12/04/2026 05.18;957;75000;519;;;
111645;984000010111645;1;12/04/2026 14.42;1578;74500;893;;;
111645;984000010111645;1;12/04/2026 21.11;917;74500;472;;;
111645;984000010111645;1;13/04/2026 03.26;1097;74500;489;;;
111645;984000010111645;1;13/04/2026 04.20;514;75500;242;;;
111645;984000010111645;1;13/04/2026 07.45;56;;3;;;
111645;984000010111645;1;13/04/2026 14.07;1485;74000;827;;;
111645;984000010111645;1;13/04/2026 16.29;561;75000;223;;;
111645;984000010111645;1;13/04/2026 20.41;1267;76000;697;;;
111645;984000010111645;1;14/04/2026 04.48;1458;76500;899;;;
111645;984000010111645;1;14/04/2026 07.49;746;77000;394;;;
111645;984000010111645;1;14/04/2026 14.25;1285;77500;639;;;
111645;984000010111645;1;14/04/2026 16.44;738;77500;358;;;
111645;984000010111645;1;14/04/2026 22.57;1598;78000;1001;;;
111645;984000010111645;1;15/04/2026 06.17;470;79500;183;;;
111645;984000010111645;1;15/04/2026 07.06;871;78500;500;;;
111645;984000010111645;1;15/04/2026 09.41;24;;7;;;
111645;984000010111645;1;15/04/2026 10.00;663;79500;391;;;
111645;984000010111645;1;15/04/2026 15.21;1484;79000;927;;;
111645;984000010111645;1;15/04/2026 20.31;820;81000;475;;;
111645;984000010111645;1;16/04/2026 04.44;1129;80500;600;;;
111645;984000010111645;1;16/04/2026 09.09;337;81500;177;;;
111645;984000010111645;1;16/04/2026 10.44;1277;81000;594;;;
111645;984000010111645;1;16/04/2026 12.13;524;81500;304;;;
111645;984000010111645;1;16/04/2026 16.47;1402;80500;858;;;
111645;984000010111645;1;16/04/2026 21.07;838;82500;538;;;
111645;984000010111645;1;17/04/2026 04.35;590;82000;209;;;
111645;984000010111645;1;17/04/2026 04.58;819;82500;438;;;
111645;984000010111645;1;17/04/2026 11.00;888;81500;432;;;
111639;984000010111639;1;18/03/2026 05.43;1194;39750;28;;;
111639;984000010111639;1;18/03/2026 06.04;23;;187;;;
111639;984000010111639;1;18/03/2026 11.40;1466;43500;194;;;
111639;984000010111639;1;18/03/2026 13.46;710;40250;162;;;
111639;984000010111639;1;18/03/2026 17.58;507;49500;284;;;
111639;984000010111639;1;18/03/2026 23.41;830;29500;187;;;
111639;984000010111639;1;19/03/2026 05.19;275;29500;64;;;
111639;984000010111639;1;19/03/2026 12.13;1453;30000;369;;;
111639;984000010111639;1;20/03/2026 04.10;2360;29000;537;;;
111639;984000010111639;1;20/03/2026 10.29;1308;30750;307;;;
111639;984000010111639;1;20/03/2026 12.30;550;45500;109;;;
111639;984000010111639;1;20/03/2026 14.15;765;31250;191;;;
111639;984000010111639;1;20/03/2026 20.13;974;53000;188;;;
111639;984000010111639;1;21/03/2026 04.59;1063;32000;214;;;
111639;984000010111639;1;21/03/2026 15.34;2360;31000;683;;;
111639;984000010111639;1;21/03/2026 16.14;10;;24;;;
111639;984000010111639;1;22/03/2026 01.50;1864;32500;414;;;
111639;984000010111639;1;22/03/2026 10.01;1748;32500;428;;;
111639;984000010111639;1;22/03/2026 15.20;1466;33500;361;;;
111639;984000010111639;1;22/03/2026 22.53;1391;32000;405;;;
111639;984000010111639;1;23/03/2026 05.52;1327;33500;318;;;
111639;984000010111639;1;23/03/2026 13.30;1844;33000;454;;;
111639;984000010111639;1;23/03/2026 15.55;682;34500;164;;;
111639;984000010111639;1;23/03/2026 22.24;852;34000;236;;;
111639;984000010111639;1;23/03/2026 22.38;34;;11;;;
111639;984000010111639;1;24/03/2026 05.43;2194;34000;595;;;
111639;984000010111639;1;24/03/2026 11.59;1082;34500;303;;;
111639;984000010111639;1;24/03/2026 13.28;35;;2;;;
111639;984000010111639;1;24/03/2026 15.52;1688;37000;474;;;
111639;984000010111639;1;25/03/2026 03.18;1808;35500;557;;;
111639;984000010111639;1;25/03/2026 10.20;1707;36000;494;;;
111639;984000010111639;1;25/03/2026 22.41;2496;35500;547;;;
111639;984000010111639;1;26/03/2026 06.02;1623;37000;316;;;
111639;984000010111639;1;26/03/2026 11.47;2032;37000;611;;;
111639;984000010111639;1;26/03/2026 22.03;1968;37000;637;;;
111639;984000010111639;1;27/03/2026 07.38;1678;37500;506;;;
111639;984000010111639;1;27/03/2026 10.47;932;38500;251;;;
111639;984000010111639;1;27/03/2026 14.45;1389;39500;418;;;
111639;984000010111639;1;28/03/2026 02.24;1545;39000;446;;;
111639;984000010111639;1;28/03/2026 10.28;1313;39500;339;;;
111639;984000010111639;1;28/03/2026 12.37;1217;40000;350;;;
111639;984000010111639;1;28/03/2026 17.02;796;40500;242;;;
111639;984000010111639;1;28/03/2026 20.05;729;41000;217;;;
111639;984000010111639;1;29/03/2026 01.41;417;41500;109;;;
111639;984000010111639;1;29/03/2026 10.26;1573;40500;481;;;
111639;984000010111639;1;29/03/2026 23.48;2597;39500;795;;;
111639;984000010111639;1;30/03/2026 06.27;1449;41500;456;;;
111639;984000010111639;1;30/03/2026 11.23;1044;42000;303;;;
111639;984000010111639;1;30/03/2026 13.28;589;42500;146;;;
111639;984000010111639;1;30/03/2026 14.24;447;42500;62;;;
111639;984000010111639;1;30/03/2026 21.35;1537;42000;547;;;
111639;984000010111639;1;31/03/2026 06.37;1838;43000;601;;;
111639;984000010111639;1;31/03/2026 10.29;953;43000;272;;;
111639;984000010111639;1;31/03/2026 14.28;1416;43500;505;;;
111639;984000010111639;1;31/03/2026 21.27;1162;43500;397;;;
111639;984000010111639;1;01/04/2026 02.10;836;44500;271;;;
111639;984000010111639;1;01/04/2026 07.54;1835;44500;561;;;
111639;984000010111639;1;01/04/2026 12.20;1167;45000;385;;;
111639;984000010111639;1;01/04/2026 14.29;770;46000;264;;;
111639;984000010111639;1;01/04/2026 19.58;1096;46000;358;;;
111639;984000010111639;1;02/04/2026 02.07;766;46500;211;;;
111639;984000010111639;1;02/04/2026 05.23;1071;46500;374;;;
111639;984000010111639;1;02/04/2026 10.14;1261;46500;391;;;
111639;984000010111639;1;02/04/2026 14.25;1512;47000;491;;;
111639;984000010111639;1;02/04/2026 22.24;1725;47000;629;;;
111639;984000010111639;1;03/04/2026 05.17;1245;47500;381;;;
111639;984000010111639;1;03/04/2026 10.31;1159;47500;399;;;
111639;984000010111639;1;03/04/2026 12.45;785;48500;257;;;
111639;984000010111639;1;03/04/2026 17.05;1475;49000;495;;;
111639;984000010111639;1;03/04/2026 23.33;1106;49000;360;;;
111639;984000010111639;1;04/04/2026 06.33;1325;49000;435;;;
111639;984000010111639;1;04/04/2026 11.20;1212;49000;403;;;
111639;984000010111639;1;04/04/2026 14.37;1478;49500;558;;;
111639;984000010111639;1;04/04/2026 20.01;1431;50000;533;;;
111639;984000010111639;1;05/04/2026 03.50;1454;51000;522;;;
111639;984000010111639;1;05/04/2026 10.57;1068;51000;326;;;
111639;984000010111639;1;05/04/2026 14.08;1267;51500;480;;;
111639;984000010111639;1;05/04/2026 20.06;1510;51000;573;;;
111639;984000010111639;1;06/04/2026 00.37;727;51500;282;;;
111639;984000010111639;1;06/04/2026 04.43;1067;51500;411;;;
111639;984000010111639;1;06/04/2026 13.05;1848;51000;588;;;
111639;984000010111639;1;06/04/2026 20.36;1880;50500;717;;;
111639;984000010111639;1;07/04/2026 03.17;1227;52000;432;;;
111639;984000010111639;1;07/04/2026 05.38;373;52500;136;;;
111639;984000010111639;1;07/04/2026 05.45;11;;6;;;
111639;984000010111639;1;07/04/2026 05.45;188;52500;74;;;
111639;984000010111639;1;07/04/2026 05.48;6;;5;;;
111639;984000010111639;1;07/04/2026 05.48;11;;5;;;
111639;984000010111639;1;07/04/2026 05.49;23;;9;;;
111639;984000010111639;1;07/04/2026 05.49;41;;14;;;
111639;984000010111639;1;07/04/2026 05.50;18;;4;;;
111639;984000010111639;1;07/04/2026 05.50;76;52500;19;;;
111639;984000010111639;1;07/04/2026 05.51;4;;6;;;
111639;984000010111639;1;07/04/2026 05.52;58;;18;;;
111639;984000010111639;1;07/04/2026 13.37;1577;53000;564;;;
111639;984000010111639;1;07/04/2026 22.01;2021;52500;828;;;
111639;984000010111639;1;08/04/2026 04.17;1523;53500;545;;;
111639;984000010111639;1;08/04/2026 07.08;2;;4;;;
111639;984000010111639;1;08/04/2026 07.30;819;54500;271;;;
111639;984000010111639;1;08/04/2026 14.10;1835;55500;622;;;
111639;984000010111639;1;08/04/2026 23.35;2126;55500;774;;;
111639;984000010111639;1;09/04/2026 08.14;1876;55500;755;;;
111639;984000010111639;1;09/04/2026 15.13;1743;56000;732;;;
111639;984000010111639;1;10/04/2026 01.47;1663;56500;649;;;
111639;984000010111639;1;10/04/2026 04.49;997;57000;383;;;
111639;984000010111639;1;10/04/2026 12.18;1748;57500;765;;;
111639;984000010111639;1;10/04/2026 15.43;992;59000;391;;;
111639;984000010111639;1;10/04/2026 20.58;856;59000;319;;;
111639;984000010111639;1;11/04/2026 05.31;1857;58500;683;;;
111639;984000010111639;1;11/04/2026 13.07;1854;59000;787;;;
111639;984000010111639;1;11/04/2026 21.22;1895;60500;800;;;
111639;984000010111639;1;12/04/2026 06.56;1188;61000;461;;;
111639;984000010111639;1;12/04/2026 15.40;2216;61000;1088;;;
111639;984000010111639;1;12/04/2026 23.38;1578;62000;679;;;
111639;984000010111639;1;13/04/2026 10.10;2005;61500;765;;;
111639;984000010111639;1;13/04/2026 15.16;935;63000;399;;;
111639;984000010111639;1;13/04/2026 21.39;1545;63500;695;;;
111639;984000010111639;1;14/04/2026 00.29;729;64500;292;;;
111639;984000010111639;1;14/04/2026 07.25;1326;64000;592;;;
111639;984000010111639;1;14/04/2026 12.49;1338;64500;509;;;
111639;984000010111639;1;14/04/2026 21.55;1790;64500;783;;;
111639;984000010111639;1;15/04/2026 01.16;973;65500;400;;;
111639;984000010111639;1;15/04/2026 11.18;1931;65000;889;;;
111639;984000010111639;1;15/04/2026 21.47;1605;66000;821;;;
111639;984000010111639;1;16/04/2026 01.41;963;67500;391;;;
111639;984000010111639;1;16/04/2026 12.30;1956;66000;646;;;
111639;984000010111639;1;16/04/2026 17.46;1579;67000;783;;;
111639;984000010111639;1;17/04/2026 01.55;1661;67500;654;;;
111639;984000010111639;1;17/04/2026 10.04;1351;67000;533;;;
113757;984000010113757;1;16/03/2026 14.44;19;;1;;;
113757;984000010113757;1;16/03/2026 15.24;30;;1;;;
113757;984000010113757;1;16/03/2026 16.08;43;;5;;;
113757;984000010113757;1;16/03/2026 18.48;1391;35500;465;;;
113757;984000010113757;1;17/03/2026 00.40;785;36750;373;;;
113757;984000010113757;1;17/03/2026 04.18;666;37000;238;;;
113757;984000010113757;1;17/03/2026 15.24;1042;32750;355;;;
113757;984000010113757;1;17/03/2026 20.50;1279;37500;649;;;
113757;984000010113757;1;18/03/2026 03.29;783;39000;326;;;
113757;984000010113757;1;18/03/2026 18.07;90;56250;16;;;
113757;984000010113757;1;18/03/2026 18.08;1702;51500;455;;;
113757;984000010113757;1;18/03/2026 22.47;1500;38500;613;;;
113757;984000010113757;1;19/03/2026 04.25;978;40000;352;;;
113757;984000010113757;1;19/03/2026 19.28;2563;52500;733;;;
113757;984000010113757;1;20/03/2026 00.36;653;40500;248;;;
113757;984000010113757;1;20/03/2026 07.23;986;40500;428;;;
113757;984000010113757;1;20/03/2026 22.25;1941;40000;708;;;
113757;984000010113757;1;21/03/2026 08.00;1920;41000;702;;;
113757;984000010113757;1;21/03/2026 21.43;1633;41500;734;;;
113757;984000010113757;1;22/03/2026 08.57;1515;42500;759;;;
113757;984000010113757;1;22/03/2026 23.19;1587;43000;572;;;
113757;984000010113757;1;23/03/2026 06.25;644;44000;215;;;
113757;984000010113757;1;23/03/2026 09.56;897;43500;486;;;
113757;984000010113757;1;23/03/2026 12.14;38;;4;;;
113757;984000010113757;1;23/03/2026 19.11;1322;44500;805;;;
113757;984000010113757;1;24/03/2026 11.29;1551;44000;628;;;
113757;984000010113757;1;24/03/2026 20.06;1483;45000;664;;;
113757;984000010113757;1;25/03/2026 13.40;1372;44500;703;;;
